https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fb06fd2a31fc8c113afdffb2d69fff6af2bde8b05-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Aberdeen News,https://www.aberdeennews.com/,6 genres,"Top 5: $4,000Top 10: $8,000",63,66,1-2 Weeks,Global,Virginia,No,No,No,,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F77a72908926b690251359ad7f718a21001a5448a-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Springfield News Leader,https://www.news-leader.com/,6 genres,"Top 5: $4,000Top 10: $8,000",78,76,1-2 Weeks,Global,Missouri,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/50ceec4a582bbaa1e4e531b385ad1b4cd7e15a61-1570x4345.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F9df347efe5cb3c3cb8f38ba27505af032d166097-400x400.png%3Fw%3D100%26h%3D100&w=256&q=75,Bustle,https://www.bustle.com/,3 genres,"Top 5: $3,000Top 10: $6,000",91,89,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/6d4c61894fb4ede3c683836448645678379f1ee1-3078x7815.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fe88a9bd3850fa2e3f9b550ec8f6ad55e92f13cd5-500x500.png%3Fw%3D100%26h%3D100&w=256&q=75,Arizona Central,https://www.azcentral.com/,4 genres,"Top 5: $2,500Top 10: $4,500",90,87,1-2 Weeks,Arizona,United States,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/afe16b0a3a649d38c526553697aab854f49de235-1463x4146.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F1dd28443d7159347c21542d936e38e06a13d8f6f-400x400.jpg%3Fw%3D100%26h%3D100&w=256&q=75,Robb Report Mexico (English Language),https://robbreport.mx/,3 genres,"Top 5: $2,500Top 10: $3,750",44,60,1-2 Weeks,Mexico,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/1e0166183fedbf519b0dc2851f5123150dd1ad8e-1170x3702.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fe5c08cfa3fccc1a863090107dd8531229425beff-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Rolling Stone (UK),https://rollingstone.co.uk/,3 genres,"Top 5: $1,750Top 10: $2,500",61,70,1-2 Weeks,United Kingdom,,Discrete,Discrete,Yes,https://cdn.sanity.io/images/8n90kyzz/production/e51211fc7972aec4e86fe5a78624056dd9701faf-2745x3981.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F3d9ca98a550a9c137144fb98f6513b4ca130f1e6-1280x276.png%3Frect%3D502%2C0%2C276%2C276%26w%3D100%26h%3D100&w=256&q=75,Maxim Full Feature,https://www.maxim.com/,7 genres,"Top 10: $5,000Top 5: $3,500",85,78,1 - 3 Weeks,New York,United States,Discrete,Discrete,Yes,https://cdn.sanity.io/images/8n90kyzz/production/6868b3add072903f90aa051fa48c532cc7c5dc74-1463x3870.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F75db19ef6e300ec92bb08ef9a75bc7d193920125-699x445.png%3Frect%3D128%2C0%2C445%2C445%26w%3D100%26h%3D100&w=256&q=75,The Zoe Report,https://www.thezoereport.com/,3 genres,"Top 5: $3,000Top 10: $6,000",77,80,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/3a8fbdf25f770711ed1c2a242079f3925dc459be-4208x8233.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F55214721836c76aa8dc285895a0e0736df00ed93-1200x630.png%3Frect%3D285%2C0%2C630%2C630%26w%3D100%26h%3D100&w=256&q=75,Fatherly,https://www.fatherly.com/,,"Top 5: $3,000Top 10: $6,000",80,79,1-2 Weeks,United States,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/6db141881feffd5267a7d1677239757543de126e-4208x6521.png,News
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fb0a01d656bad82cbfd7c9c8120761a51b06574ed-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,First for Women,https://www.firstforwomen.com/,3 genres,"Top 5: $2,000Top 10: $2,500",60,70,1-2 Weeks,Global,United States,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/5a966f37ae9211d34e712691ef9496503e3ff4c2-2840x5312.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F291112a28604b676970688c33c3db5075f56bf95-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Nylon,https://www.nylon.com/,3 genres,"Top 5: $3,000Top 10: $6,000",76,80,1-2 Weeks,United States,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/f37e1b30407195e72914103424d58758b958d294-3034x6835.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F1dd28443d7159347c21542d936e38e06a13d8f6f-400x400.jpg%3Fw%3D100%26h%3D100&w=256&q=75,Robb Report Mexico,https://robbreport.mx/,3 genres,"Top 5: $2,500Top 10: $3,750",42,60,1-2 Weeks,Mexico,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/1e0166183fedbf519b0dc2851f5123150dd1ad8e-1170x3702.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fca6d3ba4e7d30d1227c2c3e49087e511f900c369-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Closer Weekly,https://www.closerweekly.com/,4 genres,"Top 5: $2,000Top 10: $2,500",78,70,1-2 Weeks,Global,United States,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/2ed7bc23af7af5ee059c63228d60e72b66150c94-2840x7275.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F5aa93063d152b789c52f3d48ee530dfdd5e2092f-224x224.png%3Fw%3D100%26h%3D100&w=256&q=75,Radar Online,https://radaronline.com/,4 genres,"Top 5: $1,250Top 10: $1,500",81,78,1 Week,United States,,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/9fa0b8e0c6b84c5b99c0582c8a6a31e49bb302a7-1280x3652.png,Staff
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fbea3a1405ea770cdd99f1cebafeac5bcf0381fb6-866x650.png%3Frect%3D108%2C0%2C650%2C650%26w%3D100%26h%3D100&w=256&q=75,Inverse,https://www.inverse.com/,3 genres,"Top 5: $3,000Top 10: $6,000",83,83,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/5b7db9e968306d6207e7b19be6f87df10c49de3a-3034x6120.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F2b0bd987a1687b749c845a23bea3e94aadfec0bc-414x233.png%3Frect%3D91%2C0%2C233%2C233%26w%3D100%26h%3D100&w=256&q=75,Mic,https://www.mic.com/,,"Top 5: $3,000Top 10: $6,000",85,84,1-2 Weeks,United States,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/821e60fe6d92732ca6df00386a6c595ff414f6f9-3034x6134.png,News
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Ff0b93adbdb7bd49f85aa0bfef5465e6fdcf0a8c0-630x630.webp%3Fw%3D100%26h%3D100&w=256&q=75,Elle Canada,https://www.ellecanada.com/,4 genres,"Top 5: $2,250Top 10: $3,000",74,74,2 Weeks,Canada,,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/f441ac26a615f4c09e225f1d4df247cd8d59b295-3192x10993.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F5cee75fc229503910e24cd3a6f63d3680c27e465-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,E! News / E Online,https://www.eonline.com/,8 genres,"Top 10: $4,000Top 5: $2,750",92,86,1 Week,United States,,Discrete,Discrete,Yes,https://cdn.sanity.io/images/8n90kyzz/production/83bcfa2bee823d13731670436a8fa5ed53e864bb-1280x3216.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F062ee3b6d698bf978f049461cd8095fece6a7b81-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,SF Examiner,https://www.sfexaminer.com/,,Top 10: $750Top 5: $600,82,80,1-3 Days,California,United States,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/d5fe3173003665fe6dbaf8d858b3dfdc8b69f376-1118x4976.png,News
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fccc3a4907bd1feefe0579492bc4d23a8a87d5c38-900x900.jpg%3Fw%3D100%26h%3D100&w=256&q=75,Law & Crime,https://lawandcrime.com/,3 genres,"Top 5: $1,250Top 10: $1,750",80,75,3-5 Days,Global,,Discrete,Discrete,No,https://cdn.sanity.io/images/8n90kyzz/production/7acdba4c1ced3ec53c9915af97199c1d8909fe47-1170x3143.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F872a51dec6e2b0ec0704eadeaf2cb33247863ea5-1320x742.webp%3Frect%3D289%2C0%2C742%2C742%26w%3D100%26h%3D100&w=256&q=75,"Variety (400,000 Impressions)",https://variety.com/,4 genres,"Top 10: $25,000Top 5: $20,000",93,91,1-2 Weeks,Global,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/c70a3a665d5ea8dd6c9bd49e5ca99702dab02b37-1820x9006.png,Guaranteed Impressions
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fee2ef7fe13529830880dbc2fa99cbf2aaab2b62c-500x500.png%3Fw%3D100%26h%3D100&w=256&q=75,USA Today,https://www.usatoday.com/,6 genres,"Top 5: $4,000Top 10: $8,000",94,92,1-2 Weeks,Global,,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/50ceec4a582bbaa1e4e531b385ad1b4cd7e15a61-1570x4345.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F940794b3e1e4145b81cfe58aee9d2063f3f33099-204x204.png%3Fw%3D100%26h%3D100&w=256&q=75,Scary Mommy,https://www.scarymommy.com/,,"Top 5: $3,000Top 10: $6,000",80,79,1-2 Weeks,United States,Global,No,No,No,https://cdn.sanity.io/images/8n90kyzz/production/718fc225129cc1f598f5f83642725ee35bbade70-4208x6917.png,Lifestyle
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F56a402903370b1b5467d8732510680ed1397072c-225x225.png%3Fw%3D100%26h%3D100&w=256&q=75,Geekwire,https://www.geekwire.com/,,"Top 5: $2,250Top 10: $2,750",88,86,3-5 Days,Global,,Discrete,Discrete,No,https://cdn.sanity.io/images/8n90kyzz/production/522e3c668c0bdffd8cc20e2b6772b1932862a09b-1240x2143.png,Tech
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2Fccb03c21ba864e13c204c604a70fc2653e3e641d-300x300.png%3Fw%3D100%26h%3D100&w=256&q=75,US Weekly,https://www.usmagazine.com/,5 genres,"Top 5: $6,500Top 10: $8,500",90,84,1 Week,Global,United States,Discrete,Discrete,Yes,https://cdn.sanity.io/images/8n90kyzz/production/43cafb06d4f9cdbc4ddc4b70bc767d32cf1d4fe2-2280x5639.png,
https://pricing.ascendagency.com/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2F8n90kyzz%2Fproduction%2F1be4f69bc4eb8254d456b9d1d9aee540b51a5565-500x500.png%3Fw%3D100%26h%3D100&w=256&q=75,Venture Beat,https://venturebeat.com/,4 genres,"Top 5: $4,500Top 10: $6,000",91,91,1 Week,Global,,No,No,Yes,https://cdn.sanity.io/images/8n90kyzz/production/8a8ec9185c6349f5182e9a3efd1d70b0186a4480-2652x6601.png,Lowered
